level,message_pattern,first_seen,last_seen,count
WARN,GC overhead limit warning: pause=446ms heap=<num>%,2026-06-01 08:21:39.781000+00:00,2026-06-01 22:57:13.633000+00:00,7
WARN,GC overhead limit warning: pause=300ms heap=<num>%,2026-06-01 08:22:32.644000+00:00,2026-06-01 23:15:25.509000+00:00,6
WARN,Health check response time elevated endpoint=/health latency=177ms,2026-06-01 08:22:35.176000+00:00,2026-06-01 23:36:00.119000+00:00,4
WARN,GC overhead limit warning: pause=566ms heap=<num>%,2026-06-01 08:23:20.202000+00:00,2026-06-01 19:58:36.759000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=717ms,2026-06-01 08:24:33.631000+00:00,2026-06-01 08:24:33.631000+00:00,1
WARN,GC overhead limit warning: pause=609ms heap=<num>%,2026-06-01 08:25:11.232000+00:00,2026-06-01 22:33:02.018000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2631ms,2026-06-01 08:25:53.916000+00:00,2026-06-01 08:25:53.916000+00:00,1
WARN,GC overhead limit warning: pause=345ms heap=<num>%,2026-06-01 08:28:40.502000+00:00,2026-06-01 22:43:37.846000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2128ms,2026-06-01 08:29:07.822000+00:00,2026-06-01 08:29:07.822000+00:00,1
WARN,GC overhead limit warning: pause=588ms heap=<num>%,2026-06-01 08:29:08.002000+00:00,2026-06-01 22:09:44.435000+00:00,4
WARN,GC overhead limit warning: pause=232ms heap=<num>%,2026-06-01 08:30:52.897000+00:00,2026-06-01 20:06:03.610000+00:00,3
WARN,GC overhead limit warning: pause=219ms heap=<num>%,2026-06-01 08:33:23.476000+00:00,2026-06-01 22:23:18.664000+00:00,5
WARN,GC overhead limit warning: pause=412ms heap=<num>%,2026-06-01 08:33:44.921000+00:00,2026-06-01 23:33:33.803000+00:00,6
WARN,Health check response time elevated endpoint=/health latency=145ms,2026-06-01 08:34:01.044000+00:00,2026-06-01 13:02:02.110000+00:00,4
WARN,GC overhead limit warning: pause=593ms heap=<num>%,2026-06-01 08:34:28.109000+00:00,2026-06-01 20:37:27.547000+00:00,3
WARN,Health check response time elevated endpoint=/health latency=248ms,2026-06-01 08:34:36.477000+00:00,2026-06-01 17:13:09.479000+00:00,3
WARN,Health check response time elevated endpoint=/health latency=217ms,2026-06-01 08:35:55.759000+00:00,2026-06-01 20:46:28.544000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1827ms,2026-06-01 08:37:43.807000+00:00,2026-06-01 08:37:43.807000+00:00,1
WARN,GC overhead limit warning: pause=480ms heap=<num>%,2026-06-01 08:38:28.842000+00:00,2026-06-01 19:48:07.570000+00:00,5
WARN,GC overhead limit warning: pause=257ms heap=<num>%,2026-06-01 08:38:34.024000+00:00,2026-06-01 21:29:57.592000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=758ms,2026-06-01 08:39:01.401000+00:00,2026-06-01 08:39:01.401000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=121ms,2026-06-01 08:40:03.586000+00:00,2026-06-01 22:16:57.725000+00:00,8
WARN,Slow response detected endpoint=/api/cart latency=951ms,2026-06-01 08:40:27.203000+00:00,2026-06-01 20:50:14.921000+00:00,2
WARN,GC overhead limit warning: pause=330ms heap=<num>%,2026-06-01 08:40:44.167000+00:00,2026-06-01 22:57:55.901000+00:00,3
WARN,GC overhead limit warning: pause=349ms heap=<num>%,2026-06-01 08:40:58.811000+00:00,2026-06-01 20:48:01.776000+00:00,6
WARN,GC overhead limit warning: pause=252ms heap=<num>%,2026-06-01 08:41:30.605000+00:00,2026-06-01 17:13:41.019000+00:00,3
WARN,Health check response time elevated endpoint=/health latency=161ms,2026-06-01 08:41:57.682000+00:00,2026-06-01 22:03:52.418000+00:00,4
WARN,GC overhead limit warning: pause=448ms heap=<num>%,2026-06-01 08:41:58.134000+00:00,2026-06-01 16:32:32.850000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=701ms,2026-06-01 08:42:38.656000+00:00,2026-06-01 08:42:38.656000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1843ms,2026-06-01 08:42:45.503000+00:00,2026-06-01 16:14:16.837000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=740ms,2026-06-01 08:42:46.234000+00:00,2026-06-01 20:03:16.931000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1685ms,2026-06-01 08:46:41.949000+00:00,2026-06-01 20:19:21.952000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2718ms,2026-06-01 08:51:53.516000+00:00,2026-06-01 18:10:37.604000+00:00,2
WARN,GC overhead limit warning: pause=691ms heap=<num>%,2026-06-01 08:52:04.769000+00:00,2026-06-01 21:46:01.420000+00:00,5
WARN,GC overhead limit warning: pause=267ms heap=<num>%,2026-06-01 08:52:25.948000+00:00,2026-06-01 22:40:24.914000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1657ms,2026-06-01 08:52:56.733000+00:00,2026-06-01 08:52:56.733000+00:00,1
WARN,GC overhead limit warning: pause=414ms heap=<num>%,2026-06-01 08:54:51.891000+00:00,2026-06-01 19:37:22.818000+00:00,3
WARN,Health check response time elevated endpoint=/health latency=154ms,2026-06-01 08:58:50.921000+00:00,2026-06-01 17:43:23.469000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2684ms,2026-06-01 08:59:22.788000+00:00,2026-06-01 08:59:22.788000+00:00,1
WARN,GC overhead limit warning: pause=341ms heap=<num>%,2026-06-01 09:01:15.343000+00:00,2026-06-01 23:41:51.226000+00:00,7
WARN,Slow response detected endpoint=/api/cart latency=2112ms,2026-06-01 09:01:54.074000+00:00,2026-06-01 20:41:24.618000+00:00,2
WARN,GC overhead limit warning: pause=351ms heap=<num>%,2026-06-01 09:01:54.516000+00:00,2026-06-01 23:03:15.604000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=664ms,2026-06-01 09:02:22.439000+00:00,2026-06-01 19:14:38.665000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2971ms,2026-06-01 09:02:45.358000+00:00,2026-06-01 09:02:45.358000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=242ms,2026-06-01 09:04:31.383000+00:00,2026-06-01 19:01:01.503000+00:00,4
WARN,GC overhead limit warning: pause=510ms heap=<num>%,2026-06-01 09:05:57.122000+00:00,2026-06-01 14:12:18.488000+00:00,2
WARN,GC overhead limit warning: pause=550ms heap=<num>%,2026-06-01 09:06:03.804000+00:00,2026-06-01 23:08:00.183000+00:00,6
WARN,GC overhead limit warning: pause=717ms heap=<num>%,2026-06-01 09:06:13.115000+00:00,2026-06-01 17:22:12.638000+00:00,3
WARN,GC overhead limit warning: pause=643ms heap=<num>%,2026-06-01 09:07:15.361000+00:00,2026-06-01 21:28:15.660000+00:00,8
WARN,GC overhead limit warning: pause=716ms heap=<num>%,2026-06-01 09:07:16.277000+00:00,2026-06-01 20:50:14.770000+00:00,2
WARN,Health check response time elevated endpoint=/health latency=136ms,2026-06-01 09:07:27.360000+00:00,2026-06-01 22:57:18.825000+00:00,4
WARN,GC overhead limit warning: pause=794ms heap=<num>%,2026-06-01 09:08:58.906000+00:00,2026-06-01 22:59:19.836000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=1934ms,2026-06-01 09:09:32.126000+00:00,2026-06-01 20:32:36.292000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2047ms,2026-06-01 09:09:58.642000+00:00,2026-06-01 15:44:13.853000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=855ms,2026-06-01 09:14:37.157000+00:00,2026-06-01 20:59:35.116000+00:00,2
WARN,GC overhead limit warning: pause=739ms heap=<num>%,2026-06-01 09:14:39.056000+00:00,2026-06-01 16:20:51.751000+00:00,4
WARN,GC overhead limit warning: pause=295ms heap=<num>%,2026-06-01 09:16:23.517000+00:00,2026-06-01 21:24:32.538000+00:00,4
WARN,Health check response time elevated endpoint=/health latency=122ms,2026-06-01 09:16:48.142000+00:00,2026-06-01 11:14:56.765000+00:00,2
WARN,Health check response time elevated endpoint=/health latency=196ms,2026-06-01 09:18:26.507000+00:00,2026-06-01 18:18:57.365000+00:00,4
WARN,GC overhead limit warning: pause=454ms heap=<num>%,2026-06-01 09:18:38.356000+00:00,2026-06-01 19:12:38.588000+00:00,4
WARN,GC overhead limit warning: pause=537ms heap=<num>%,2026-06-01 09:20:27.844000+00:00,2026-06-01 22:23:43.335000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1541ms,2026-06-01 09:23:05.203000+00:00,2026-06-01 09:23:05.203000+00:00,1
WARN,GC overhead limit warning: pause=216ms heap=<num>%,2026-06-01 09:26:49.304000+00:00,2026-06-01 23:18:12.091000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2582ms,2026-06-01 09:32:27.162000+00:00,2026-06-01 09:32:27.162000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=720ms,2026-06-01 09:33:43.695000+00:00,2026-06-01 09:33:43.695000+00:00,1
WARN,GC overhead limit warning: pause=799ms heap=<num>%,2026-06-01 09:34:58.291000+00:00,2026-06-01 21:50:14.204000+00:00,3
WARN,GC overhead limit warning: pause=689ms heap=<num>%,2026-06-01 09:35:31.567000+00:00,2026-06-01 09:35:31.567000+00:00,1
WARN,GC overhead limit warning: pause=528ms heap=<num>%,2026-06-01 09:37:00.857000+00:00,2026-06-01 20:13:26.826000+00:00,5
WARN,GC overhead limit warning: pause=505ms heap=<num>%,2026-06-01 09:37:14.835000+00:00,2026-06-01 23:22:57.388000+00:00,7
WARN,Slow response detected endpoint=/api/cart latency=1556ms,2026-06-01 09:37:53.806000+00:00,2026-06-01 17:29:42.137000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2422ms,2026-06-01 09:38:50.148000+00:00,2026-06-01 09:38:50.148000+00:00,1
WARN,GC overhead limit warning: pause=469ms heap=<num>%,2026-06-01 09:39:18.530000+00:00,2026-06-01 22:56:56.050000+00:00,3
WARN,GC overhead limit warning: pause=284ms heap=<num>%,2026-06-01 09:40:40.714000+00:00,2026-06-01 20:18:35.394000+00:00,6
WARN,GC overhead limit warning: pause=625ms heap=<num>%,2026-06-01 09:42:03.844000+00:00,2026-06-01 09:42:03.844000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=137ms,2026-06-01 09:42:41.358000+00:00,2026-06-01 22:38:57.703000+00:00,5
WARN,GC overhead limit warning: pause=393ms heap=<num>%,2026-06-01 09:42:56.447000+00:00,2026-06-01 23:01:12.066000+00:00,4
WARN,GC overhead limit warning: pause=466ms heap=<num>%,2026-06-01 09:44:37.874000+00:00,2026-06-01 18:59:33.586000+00:00,4
WARN,GC overhead limit warning: pause=529ms heap=<num>%,2026-06-01 09:45:06.437000+00:00,2026-06-01 21:35:42.328000+00:00,2
WARN,GC overhead limit warning: pause=600ms heap=<num>%,2026-06-01 09:45:11.600000+00:00,2026-06-01 23:27:38.168000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1763ms,2026-06-01 09:46:25.074000+00:00,2026-06-01 23:30:58.583000+00:00,4
WARN,GC overhead limit warning: pause=752ms heap=<num>%,2026-06-01 09:46:40.919000+00:00,2026-06-01 23:03:42.478000+00:00,5
WARN,Health check response time elevated endpoint=/health latency=175ms,2026-06-01 09:46:56.631000+00:00,2026-06-01 20:02:42.725000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2519ms,2026-06-01 09:49:18.374000+00:00,2026-06-01 09:49:18.374000+00:00,1
WARN,GC overhead limit warning: pause=228ms heap=<num>%,2026-06-01 09:50:19.930000+00:00,2026-06-01 21:47:42.032000+00:00,10
WARN,GC overhead limit warning: pause=762ms heap=<num>%,2026-06-01 09:54:09.112000+00:00,2026-06-01 19:47:05.065000+00:00,4
WARN,GC overhead limit warning: pause=391ms heap=<num>%,2026-06-01 09:54:30.821000+00:00,2026-06-01 23:34:17.411000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1157ms,2026-06-01 09:54:38.477000+00:00,2026-06-01 11:29:41.466000+00:00,2
WARN,GC overhead limit warning: pause=455ms heap=<num>%,2026-06-01 09:58:02.266000+00:00,2026-06-01 23:51:30.523000+00:00,3
WARN,GC overhead limit warning: pause=649ms heap=<num>%,2026-06-01 10:00:51.371000+00:00,2026-06-01 23:23:15.840000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2767ms,2026-06-01 10:01:32.073000+00:00,2026-06-01 10:01:32.073000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=191ms,2026-06-01 10:01:40.547000+00:00,2026-06-01 21:12:42.415000+00:00,4
WARN,GC overhead limit warning: pause=556ms heap=<num>%,2026-06-01 10:02:14.649000+00:00,2026-06-01 23:01:38.550000+00:00,6
WARN,Health check response time elevated endpoint=/health latency=186ms,2026-06-01 10:03:14.900000+00:00,2026-06-01 20:26:11.285000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1253ms,2026-06-01 10:03:28.361000+00:00,2026-06-01 12:06:32.696000+00:00,2
WARN,GC overhead limit warning: pause=624ms heap=<num>%,2026-06-01 10:03:33.128000+00:00,2026-06-01 22:32:51.464000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=644ms,2026-06-01 10:03:52.007000+00:00,2026-06-01 22:42:13.877000+00:00,2
WARN,Health check response time elevated endpoint=/health latency=170ms,2026-06-01 10:05:21.423000+00:00,2026-06-01 14:29:12.148000+00:00,2
WARN,GC overhead limit warning: pause=534ms heap=<num>%,2026-06-01 10:05:57.310000+00:00,2026-06-01 23:11:18.790000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=609ms,2026-06-01 10:07:45.188000+00:00,2026-06-01 10:07:45.188000+00:00,1
WARN,GC overhead limit warning: pause=679ms heap=<num>%,2026-06-01 10:08:05.760000+00:00,2026-06-01 20:44:17.071000+00:00,4
WARN,GC overhead limit warning: pause=429ms heap=<num>%,2026-06-01 10:10:31.637000+00:00,2026-06-01 20:11:19.680000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2756ms,2026-06-01 10:13:05.404000+00:00,2026-06-01 10:13:05.404000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2522ms,2026-06-01 10:15:35.700000+00:00,2026-06-01 19:55:05.297000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1602ms,2026-06-01 10:16:37.898000+00:00,2026-06-01 10:16:37.898000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=135ms,2026-06-01 10:16:46.778000+00:00,2026-06-01 16:29:10.633000+00:00,3
WARN,GC overhead limit warning: pause=569ms heap=<num>%,2026-06-01 10:18:12.943000+00:00,2026-06-01 22:51:33.989000+00:00,5
WARN,GC overhead limit warning: pause=445ms heap=<num>%,2026-06-01 10:18:18.364000+00:00,2026-06-01 22:17:27.175000+00:00,5
WARN,GC overhead limit warning: pause=499ms heap=<num>%,2026-06-01 10:19:18.295000+00:00,2026-06-01 19:55:03.772000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1599ms,2026-06-01 10:19:18.452000+00:00,2026-06-01 10:19:18.452000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2566ms,2026-06-01 10:20:33.103000+00:00,2026-06-01 10:20:33.103000+00:00,1
WARN,GC overhead limit warning: pause=599ms heap=<num>%,2026-06-01 10:20:52.793000+00:00,2026-06-01 23:20:45.804000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2120ms,2026-06-01 10:21:03.636000+00:00,2026-06-01 10:21:03.636000+00:00,1
WARN,GC overhead limit warning: pause=461ms heap=<num>%,2026-06-01 10:22:27.325000+00:00,2026-06-01 22:15:20.983000+00:00,7
WARN,GC overhead limit warning: pause=488ms heap=<num>%,2026-06-01 10:22:36.207000+00:00,2026-06-01 22:59:12.112000+00:00,4
WARN,Health check response time elevated endpoint=/health latency=197ms,2026-06-01 10:25:12.046000+00:00,2026-06-01 22:58:14.962000+00:00,5
WARN,GC overhead limit warning: pause=292ms heap=<num>%,2026-06-01 10:25:53.822000+00:00,2026-06-01 17:43:51.352000+00:00,4
WARN,GC overhead limit warning: pause=608ms heap=<num>%,2026-06-01 10:26:08.752000+00:00,2026-06-01 20:04:41.200000+00:00,5
WARN,GC overhead limit warning: pause=774ms heap=<num>%,2026-06-01 10:27:14.925000+00:00,2026-06-01 21:23:31.177000+00:00,4
WARN,GC overhead limit warning: pause=222ms heap=<num>%,2026-06-01 10:27:40.551000+00:00,2026-06-01 23:07:33.407000+00:00,4
WARN,GC overhead limit warning: pause=373ms heap=<num>%,2026-06-01 10:28:11.632000+00:00,2026-06-01 21:18:24.321000+00:00,3
WARN,GC overhead limit warning: pause=392ms heap=<num>%,2026-06-01 10:30:33.769000+00:00,2026-06-01 21:06:09.323000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1576ms,2026-06-01 10:31:23.198000+00:00,2026-06-01 10:31:23.198000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2185ms,2026-06-01 10:31:56.056000+00:00,2026-06-01 10:31:56.056000+00:00,1
WARN,GC overhead limit warning: pause=323ms heap=<num>%,2026-06-01 10:32:17.826000+00:00,2026-06-01 19:53:39.862000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1425ms,2026-06-01 10:35:40.776000+00:00,2026-06-01 19:45:08.969000+00:00,2
WARN,GC overhead limit warning: pause=363ms heap=<num>%,2026-06-01 10:39:47.381000+00:00,2026-06-01 17:49:32.764000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1892ms,2026-06-01 10:41:25.473000+00:00,2026-06-01 10:41:25.473000+00:00,1
WARN,GC overhead limit warning: pause=734ms heap=<num>%,2026-06-01 10:41:33.392000+00:00,2026-06-01 21:58:19.043000+00:00,3
WARN,GC overhead limit warning: pause=229ms heap=<num>%,2026-06-01 10:42:18.515000+00:00,2026-06-01 22:43:52.225000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=902ms,2026-06-01 10:42:25.368000+00:00,2026-06-01 10:42:25.368000+00:00,1
WARN,GC overhead limit warning: pause=361ms heap=<num>%,2026-06-01 10:42:55.029000+00:00,2026-06-01 18:31:06.913000+00:00,5
WARN,GC overhead limit warning: pause=372ms heap=<num>%,2026-06-01 10:43:21.070000+00:00,2026-06-01 23:24:45.019000+00:00,6
WARN,GC overhead limit warning: pause=306ms heap=<num>%,2026-06-01 10:46:12.659000+00:00,2026-06-01 22:04:01.856000+00:00,5
WARN,GC overhead limit warning: pause=735ms heap=<num>%,2026-06-01 10:49:07.520000+00:00,2026-06-01 21:12:35.314000+00:00,7
WARN,GC overhead limit warning: pause=759ms heap=<num>%,2026-06-01 10:51:57.940000+00:00,2026-06-01 17:57:02.958000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2880ms,2026-06-01 10:52:02.495000+00:00,2026-06-01 23:24:35.773000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2343ms,2026-06-01 10:52:58.121000+00:00,2026-06-01 10:52:58.121000+00:00,1
WARN,GC overhead limit warning: pause=398ms heap=<num>%,2026-06-01 10:53:41.171000+00:00,2026-06-01 22:02:54.492000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1392ms,2026-06-01 10:55:26.121000+00:00,2026-06-01 16:24:17.892000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1534ms,2026-06-01 10:56:57.574000+00:00,2026-06-01 15:45:21.710000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1162ms,2026-06-01 10:58:19.617000+00:00,2026-06-01 17:26:53.270000+00:00,2
